date,ticker,sector,direct_sentiment,sector_sentiment,direct_count,sector_count
2025-12-12,CIEB,Banks,0.0,0.0,0,7
2025-12-12,QNBA,Banks,0.0,0.0,0,7
2025-12-12,FAIT,Banks,1.0,-0.16666666666666666,1,6
2025-12-12,TMGH,Real Estate,0.0,0.0,0,2
2025-12-12,EMFD,Real Estate,0.0,0.0,0,2
2025-12-12,PHDC,Real Estate,0.0,0.0,0,2
2025-12-12,MASR,Real Estate,-1.0,1.0,1,1
2025-12-12,ORHD,Real Estate,0.0,0.0,0,2
2025-12-12,EGAL,Basic Resources,-0.2,0.0,5,0
2025-12-12,ABUK,Basic Resources,0.0,-0.2,0,5
2025-12-12,MFPC,Basic Resources,0.0,-0.2,0,5
2025-12-12,SIDPEC,Basic Resources,0.0,-0.2,0,5
2025-12-12,ESRS,Basic Resources,0.0,-0.2,0,5
2025-12-12,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-12-12,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-12-12,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-12-12,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-12-12,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-12-12,EAST,Consumer,-0.75,-0.5,12,2
2025-12-12,JUFO,Consumer,0.0,-0.7142857142857143,0,14
2025-12-12,ORWE,Consumer,-1.0,-0.6666666666666666,2,12
2025-12-12,AUTO,Consumer,-1.0,-0.6923076923076923,1,13
2025-12-12,ETEL,Telecom,-0.16666666666666666,0.0,36,0
2025-11-26,COMI,Banks,0.0,0.0,0,0
2025-11-26,ADIB,Banks,0.0,0.0,0,0
2025-11-26,CIEB,Banks,0.0,0.0,0,0
2025-11-26,QNBA,Banks,0.0,0.0,0,0
2025-11-26,FAIT,Banks,0.0,0.0,0,0
2025-11-26,TMGH,Real Estate,0.0,0.0,0,0
2025-11-26,EMFD,Real Estate,0.0,0.0,0,0
2025-11-26,PHDC,Real Estate,0.0,0.0,0,0
2025-11-26,MASR,Real Estate,0.0,0.0,0,0
2025-11-26,ORHD,Real Estate,0.0,0.0,0,0
2025-11-26,EGAL,Basic Resources,0.0,0.0,0,0
2025-11-26,ABUK,Basic Resources,0.0,0.0,0,0
2025-11-26,MFPC,Basic Resources,0.0,0.0,0,0
2025-11-26,SIDPEC,Basic Resources,0.0,0.0,0,0
2025-11-26,ESRS,Basic Resources,0.0,0.0,0,0
2025-11-26,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-11-26,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-11-26,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-11-26,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-11-26,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-11-26,EAST,Consumer,0.0,0.0,0,0
2025-11-26,JUFO,Consumer,0.0,0.0,0,0
2025-11-26,ORWE,Consumer,0.0,0.0,0,0
2025-11-26,AUTO,Consumer,0.0,0.0,0,0
2025-11-26,ETEL,Telecom,0.3333333333333333,0.0,3,0
2025-11-25,COMI,Banks,0.0,0.0,0,0
2025-11-25,ADIB,Banks,0.0,0.0,0,0
2025-11-25,CIEB,Banks,0.0,0.0,0,0
2025-11-25,QNBA,Banks,0.0,0.0,0,0
2025-11-25,FAIT,Banks,0.0,0.0,0,0
2025-11-25,TMGH,Real Estate,0.0,1.0,0,1
2025-11-25,EMFD,Real Estate,0.0,1.0,0,1
2025-11-25,PHDC,Real Estate,0.0,1.0,0,1
2025-11-25,MASR,Real Estate,1.0,0.0,1,0
2025-11-25,ORHD,Real Estate,0.0,1.0,0,1
2025-11-25,EGAL,Basic Resources,0.0,0.0,0,0
2025-11-25,ABUK,Basic Resources,0.0,0.0,0,0
2025-11-25,MFPC,Basic Resources,0.0,0.0,0,0
2025-11-25,SIDPEC,Basic Resources,0.0,0.0,0,0
2025-11-25,ESRS,Basic Resources,0.0,0.0,0,0
2025-11-25,HRHO,Non-Bank Financials,0.0,0.0,0,0
2025-11-25,BTFH,Non-Bank Financials,0.0,0.0,0,0
2025-11-25,FWRY,Non-Bank Financials,0.0,0.0,0,0
2025-11-25,EFIH,Non-Bank Financials,0.0,0.0,0,0
2025-11-25,CIRA,Non-Bank Financials,0.0,0.0,0,0
2025-11-25,EAST,Consumer,0.0,0.0,2,0
2025-11-25,JUFO,Consumer,0.0,0.0,0,2
2025-11-25,ORWE,Consumer,0.0,0.0,0,2
2025-11-25,AUTO,Consumer,0.0,0.0,0,2
2025-11-25,ETEL,Telecom,0.0,0.0,5,0
